metanode,identifier,entities_local_id,entities_global_id,entities_value,name,abbreviation
BiologicalProcess,GO:0045638,Biological Process_6116,6516,Biological Process::GO:0045638,negative regulation of myeloid cell differentiation,BP
BiologicalProcess,GO:0045639,Biological Process_6117,6517,Biological Process::GO:0045639,positive regulation of myeloid cell differentiation,BP
BiologicalProcess,GO:0045643,Biological Process_6118,6518,Biological Process::GO:0045643,regulation of eosinophil differentiation,BP
BiologicalProcess,GO:0045645,Biological Process_6119,6519,Biological Process::GO:0045645,positive regulation of eosinophil differentiation,BP
BiologicalProcess,GO:0045646,Biological Process_6120,6520,Biological Process::GO:0045646,regulation of erythrocyte differentiation,BP
BiologicalProcess,GO:0045647,Biological Process_6121,6521,Biological Process::GO:0045647,negative regulation of erythrocyte differentiation,BP
BiologicalProcess,GO:0045648,Biological Process_6122,6522,Biological Process::GO:0045648,positive regulation of erythrocyte differentiation,BP
BiologicalProcess,GO:0045649,Biological Process_6123,6523,Biological Process::GO:0045649,regulation of macrophage differentiation,BP
BiologicalProcess,GO:0045650,Biological Process_6124,6524,Biological Process::GO:0045650,negative regulation of macrophage differentiation,BP
BiologicalProcess,GO:0045651,Biological Process_6125,6525,Biological Process::GO:0045651,positive regulation of macrophage differentiation,BP
BiologicalProcess,GO:0045652,Biological Process_6126,6526,Biological Process::GO:0045652,regulation of megakaryocyte differentiation,BP
BiologicalProcess,GO:0045653,Biological Process_6127,6527,Biological Process::GO:0045653,negative regulation of megakaryocyte differentiation,BP
BiologicalProcess,GO:0045654,Biological Process_6128,6528,Biological Process::GO:0045654,positive regulation of megakaryocyte differentiation,BP
BiologicalProcess,GO:0045655,Biological Process_6129,6529,Biological Process::GO:0045655,regulation of monocyte differentiation,BP
BiologicalProcess,GO:0045656,Biological Process_6130,6530,Biological Process::GO:0045656,negative regulation of monocyte differentiation,BP
BiologicalProcess,GO:0045657,Biological Process_6131,6531,Biological Process::GO:0045657,positive regulation of monocyte differentiation,BP
BiologicalProcess,GO:0045658,Biological Process_6132,6532,Biological Process::GO:0045658,regulation of neutrophil differentiation,BP
BiologicalProcess,GO:0045659,Biological Process_6133,6533,Biological Process::GO:0045659,negative regulation of neutrophil differentiation,BP
BiologicalProcess,GO:0045661,Biological Process_6134,6534,Biological Process::GO:0045661,regulation of myoblast differentiation,BP
BiologicalProcess,GO:0045662,Biological Process_6135,6535,Biological Process::GO:0045662,negative regulation of myoblast differentiation,BP
BiologicalProcess,GO:0045663,Biological Process_6136,6536,Biological Process::GO:0045663,positive regulation of myoblast differentiation,BP
BiologicalProcess,GO:0045664,Biological Process_6137,6537,Biological Process::GO:0045664,regulation of neuron differentiation,BP
BiologicalProcess,GO:0045665,Biological Process_6138,6538,Biological Process::GO:0045665,negative regulation of neuron differentiation,BP
BiologicalProcess,GO:0045666,Biological Process_6139,6539,Biological Process::GO:0045666,positive regulation of neuron differentiation,BP
BiologicalProcess,GO:0045667,Biological Process_6140,6540,Biological Process::GO:0045667,regulation of osteoblast differentiation,BP
BiologicalProcess,GO:0045668,Biological Process_6141,6541,Biological Process::GO:0045668,negative regulation of osteoblast differentiation,BP
BiologicalProcess,GO:0045669,Biological Process_6142,6542,Biological Process::GO:0045669,positive regulation of osteoblast differentiation,BP
BiologicalProcess,GO:0045670,Biological Process_6143,6543,Biological Process::GO:0045670,regulation of osteoclast differentiation,BP
BiologicalProcess,GO:0045671,Biological Process_6144,6544,Biological Process::GO:0045671,negative regulation of osteoclast differentiation,BP
BiologicalProcess,GO:0045672,Biological Process_6145,6545,Biological Process::GO:0045672,positive regulation of osteoclast differentiation,BP
BiologicalProcess,GO:0045682,Biological Process_6146,6546,Biological Process::GO:0045682,regulation of epidermis development,BP
BiologicalProcess,GO:0045683,Biological Process_6147,6547,Biological Process::GO:0045683,negative regulation of epidermis development,BP
BiologicalProcess,GO:0045684,Biological Process_6148,6548,Biological Process::GO:0045684,positive regulation of epidermis development,BP
BiologicalProcess,GO:0045685,Biological Process_6149,6549,Biological Process::GO:0045685,regulation of glial cell differentiation,BP
BiologicalProcess,GO:0045686,Biological Process_6150,6550,Biological Process::GO:0045686,negative regulation of glial cell differentiation,BP
BiologicalProcess,GO:0045687,Biological Process_6151,6551,Biological Process::GO:0045687,positive regulation of glial cell differentiation,BP
BiologicalProcess,GO:0045714,Biological Process_6152,6552,Biological Process::GO:0045714,regulation of low-density lipoprotein particle receptor biosynthetic process,BP
BiologicalProcess,GO:0045715,Biological Process_6153,6553,Biological Process::GO:0045715,negative regulation of low-density lipoprotein particle receptor biosynthetic process,BP
BiologicalProcess,GO:0045716,Biological Process_6154,6554,Biological Process::GO:0045716,positive regulation of low-density lipoprotein particle receptor biosynthetic process,BP
BiologicalProcess,GO:0045717,Biological Process_6155,6555,Biological Process::GO:0045717,negative regulation of fatty acid biosynthetic process,BP
BiologicalProcess,GO:0045719,Biological Process_6156,6556,Biological Process::GO:0045719,negative regulation of glycogen biosynthetic process,BP
BiologicalProcess,GO:0045721,Biological Process_6157,6557,Biological Process::GO:0045721,negative regulation of gluconeogenesis,BP
BiologicalProcess,GO:0045722,Biological Process_6158,6558,Biological Process::GO:0045722,positive regulation of gluconeogenesis,BP
BiologicalProcess,GO:0045723,Biological Process_6159,6559,Biological Process::GO:0045723,positive regulation of fatty acid biosynthetic process,BP
BiologicalProcess,GO:0045724,Biological Process_6160,6560,Biological Process::GO:0045724,positive regulation of cilium assembly,BP
BiologicalProcess,GO:0045725,Biological Process_6161,6561,Biological Process::GO:0045725,positive regulation of glycogen biosynthetic process,BP
BiologicalProcess,GO:0045726,Biological Process_6162,6562,Biological Process::GO:0045726,positive regulation of integrin biosynthetic process,BP
BiologicalProcess,GO:0045727,Biological Process_6163,6563,Biological Process::GO:0045727,positive regulation of translation,BP
BiologicalProcess,GO:0045730,Biological Process_6164,6564,Biological Process::GO:0045730,respiratory burst,BP
BiologicalProcess,GO:0045732,Biological Process_6165,6565,Biological Process::GO:0045732,positive regulation of protein catabolic process,BP
BiologicalProcess,GO:0045736,Biological Process_6166,6566,Biological Process::GO:0045736,negative regulation of cyclin-dependent protein serine/threonine kinase activity,BP
BiologicalProcess,GO:0045737,Biological Process_6167,6567,Biological Process::GO:0045737,positive regulation of cyclin-dependent protein serine/threonine kinase activity,BP
BiologicalProcess,GO:0045738,Biological Process_6168,6568,Biological Process::GO:0045738,negative regulation of DNA repair,BP
BiologicalProcess,GO:0045739,Biological Process_6169,6569,Biological Process::GO:0045739,positive regulation of DNA repair,BP
BiologicalProcess,GO:0045740,Biological Process_6170,6570,Biological Process::GO:0045740,positive regulation of DNA replication,BP
BiologicalProcess,GO:0045741,Biological Process_6171,6571,Biological Process::GO:0045741,positive regulation of epidermal growth factor-activated receptor activity,BP
BiologicalProcess,GO:0045742,Biological Process_6172,6572,Biological Process::GO:0045742,positive regulation of epidermal growth factor receptor signaling pathway,BP
BiologicalProcess,GO:0045743,Biological Process_6173,6573,Biological Process::GO:0045743,positive regulation of fibroblast growth factor receptor signaling pathway,BP
BiologicalProcess,GO:0045744,Biological Process_6174,6574,Biological Process::GO:0045744,negative regulation of G-protein coupled receptor protein signaling pathway,BP
BiologicalProcess,GO:0045745,Biological Process_6175,6575,Biological Process::GO:0045745,positive regulation of G-protein coupled receptor protein signaling pathway,BP
BiologicalProcess,GO:0045746,Biological Process_6176,6576,Biological Process::GO:0045746,negative regulation of Notch signaling pathway,BP
BiologicalProcess,GO:0045747,Biological Process_6177,6577,Biological Process::GO:0045747,positive regulation of Notch signaling pathway,BP
BiologicalProcess,GO:0045759,Biological Process_6178,6578,Biological Process::GO:0045759,negative regulation of action potential,BP
BiologicalProcess,GO:0045760,Biological Process_6179,6579,Biological Process::GO:0045760,positive regulation of action potential,BP
BiologicalProcess,GO:0045761,Biological Process_6180,6580,Biological Process::GO:0045761,regulation of adenylate cyclase activity,BP
BiologicalProcess,GO:0045762,Biological Process_6181,6581,Biological Process::GO:0045762,positive regulation of adenylate cyclase activity,BP
BiologicalProcess,GO:0045763,Biological Process_6182,6582,Biological Process::GO:0045763,negative regulation of cellular amino acid metabolic process,BP
BiologicalProcess,GO:0045764,Biological Process_6183,6583,Biological Process::GO:0045764,positive regulation of cellular amino acid metabolic process,BP
BiologicalProcess,GO:0045765,Biological Process_6184,6584,Biological Process::GO:0045765,regulation of angiogenesis,BP
BiologicalProcess,GO:0045766,Biological Process_6185,6585,Biological Process::GO:0045766,positive regulation of angiogenesis,BP
BiologicalProcess,GO:0045773,Biological Process_6186,6586,Biological Process::GO:0045773,positive regulation of axon extension,BP
BiologicalProcess,GO:0045776,Biological Process_6187,6587,Biological Process::GO:0045776,negative regulation of blood pressure,BP
BiologicalProcess,GO:0045777,Biological Process_6188,6588,Biological Process::GO:0045777,positive regulation of blood pressure,BP
BiologicalProcess,GO:0045778,Biological Process_6189,6589,Biological Process::GO:0045778,positive regulation of ossification,BP
BiologicalProcess,GO:0045779,Biological Process_6190,6590,Biological Process::GO:0045779,negative regulation of bone resorption,BP
BiologicalProcess,GO:0045780,Biological Process_6191,6591,Biological Process::GO:0045780,positive regulation of bone resorption,BP
BiologicalProcess,GO:0045785,Biological Process_6192,6592,Biological Process::GO:0045785,positive regulation of cell adhesion,BP
BiologicalProcess,GO:0045786,Biological Process_6193,6593,Biological Process::GO:0045786,negative regulation of cell cycle,BP
BiologicalProcess,GO:0045787,Biological Process_6194,6594,Biological Process::GO:0045787,positive regulation of cell cycle,BP
BiologicalProcess,GO:0045792,Biological Process_6195,6595,Biological Process::GO:0045792,negative regulation of cell size,BP
BiologicalProcess,GO:0045793,Biological Process_6196,6596,Biological Process::GO:0045793,positive regulation of cell size,BP
BiologicalProcess,GO:0045794,Biological Process_6197,6597,Biological Process::GO:0045794,negative regulation of cell volume,BP
BiologicalProcess,GO:0045796,Biological Process_6198,6598,Biological Process::GO:0045796,negative regulation of intestinal cholesterol absorption,BP
BiologicalProcess,GO:0045799,Biological Process_6199,6599,Biological Process::GO:0045799,positive regulation of chromatin assembly or disassembly,BP
BiologicalProcess,GO:0045806,Biological Process_6200,6600,Biological Process::GO:0045806,negative regulation of endocytosis,BP
BiologicalProcess,GO:0045807,Biological Process_6201,6601,Biological Process::GO:0045807,positive regulation of endocytosis,BP
BiologicalProcess,GO:0045814,Biological Process_6202,6602,Biological Process::GO:0045814,"negative regulation of gene expression, epigenetic",BP
BiologicalProcess,GO:0045815,Biological Process_6203,6603,Biological Process::GO:0045815,"positive regulation of gene expression, epigenetic",BP
BiologicalProcess,GO:0045818,Biological Process_6204,6604,Biological Process::GO:0045818,negative regulation of glycogen catabolic process,BP
BiologicalProcess,GO:0045819,Biological Process_6205,6605,Biological Process::GO:0045819,positive regulation of glycogen catabolic process,BP
BiologicalProcess,GO:0045820,Biological Process_6206,6606,Biological Process::GO:0045820,negative regulation of glycolytic process,BP
BiologicalProcess,GO:0045821,Biological Process_6207,6607,Biological Process::GO:0045821,positive regulation of glycolytic process,BP
BiologicalProcess,GO:0045822,Biological Process_6208,6608,Biological Process::GO:0045822,negative regulation of heart contraction,BP
BiologicalProcess,GO:0045823,Biological Process_6209,6609,Biological Process::GO:0045823,positive regulation of heart contraction,BP
