source,metaedge,target,source_global_id,target_global_id,metaedge_global_id,source_local_id,source_metanode,target_local_id,target_metanode,source_identifier,source_name,source_abbreviation,target_identifier,target_name,target_abbreviation
Compound::DB08826,CmC,Compound::DB00746,14630,13779,24,Compound_1458,Compound,Compound_607,Compound,DB08826,Deferiprone,C,DB00746,Deferoxamine,C
Compound::DB00798,CmC,Compound::DB01025,13829,14047,24,Compound_657,Compound,Compound_875,Compound,DB00798,Gentamicin,C,DB01025,Amlexanox,C
Compound::DB00846,CmC,Compound::DB00994,13876,14016,24,Compound_704,Compound,Compound_844,Compound,DB00846,Flurandrenolide,C,DB00994,Neomycin,C
Compound::DB00530,CmC,Compound::DB00305,13569,13361,24,Compound_397,Compound,Compound_189,Compound,DB00530,Erlotinib,C,DB00305,Mitomycin,C
Compound::DB00682,CmC,Compound::DB00252,13716,13309,24,Compound_544,Compound,Compound_137,Compound,DB00682,Warfarin,C,DB00252,Phenytoin,C
Compound::DB00294,CmC,Compound::DB00977,13350,13999,24,Compound_178,Compound,Compound_827,Compound,DB00294,Etonogestrel,C,DB00977,Ethinyl Estradiol,C
Compound::DB00490,CmC,Compound::DB04953,13533,14494,24,Compound_361,Compound,Compound_1322,Compound,DB00490,Buspirone,C,DB04953,Ezogabine,C
Compound::DB00014,CmC,Compound::DB01128,13172,14144,24,Compound_0,Compound,Compound_972,Compound,DB00014,Goserelin,C,DB01128,Bicalutamide,C
Compound::DB08912,CmC,Compound::DB08911,14664,14663,24,Compound_1492,Compound,Compound_1491,Compound,DB08912,Dabrafenib,C,DB08911,Trametinib,C
Compound::DB00434,CmC,Compound::DB00422,13481,13469,24,Compound_309,Compound,Compound_297,Compound,DB00434,Cyproheptadine,C,DB00422,Methylphenidate,C
Compound::DB06711,CmC,Compound::DB00920,14571,13946,24,Compound_1399,Compound,Compound_774,Compound,DB06711,Naphazoline,C,DB00920,Ketotifen,C
Compound::DB06695,CmC,Compound::DB06605,14555,14545,24,Compound_1383,Compound,Compound_1373,Compound,DB06695,Dabigatran etexilate,C,DB06605,Apixaban,C
Compound::DB01182,CmC,Compound::DB01050,14195,14069,24,Compound_1023,Compound,Compound_897,Compound,DB01182,Propafenone,C,DB01050,Ibuprofen,C
Compound::DB01050,CmC,Compound::DB01003,14069,14025,24,Compound_897,Compound,Compound_853,Compound,DB01050,Ibuprofen,C,DB01003,Cromoglicic acid,C
Compound::DB00530,CmC,Compound::DB02546,13569,14448,24,Compound_397,Compound,Compound_1276,Compound,DB00530,Erlotinib,C,DB02546,Vorinostat,C
Compound::DB00843,CmC,Compound::DB01043,13873,14062,24,Compound_701,Compound,Compound_890,Compound,DB00843,Donepezil,C,DB01043,Memantine,C
Compound::DB00978,CmC,Compound::DB00165,14000,13224,24,Compound_828,Compound,Compound_52,Compound,DB00978,Lomefloxacin,C,DB00165,Pyridoxine,C
Compound::DB01220,CmC,Compound::DB00635,14232,13670,24,Compound_1060,Compound,Compound_498,Compound,DB01220,Rifaximin,C,DB00635,Prednisone,C
Compound::DB01234,CmC,Compound::DB00904,14245,13930,24,Compound_1073,Compound,Compound_758,Compound,DB01234,Dexamethasone,C,DB00904,Ondansetron,C
Compound::DB00853,CmC,Compound::DB08877,13882,14645,24,Compound_710,Compound,Compound_1473,Compound,DB00853,Temozolomide,C,DB08877,Ruxolitinib,C
Compound::DB00750,CmC,Compound::DB00683,13783,13717,24,Compound_611,Compound,Compound_545,Compound,DB00750,Prilocaine,C,DB00683,Midazolam,C
Compound::DB01101,CmC,Compound::DB00313,14118,13368,24,Compound_946,Compound,Compound_196,Compound,DB01101,Capecitabine,C,DB00313,Valproic Acid,C
Compound::DB00853,CmC,Compound::DB01041,13882,14060,24,Compound_710,Compound,Compound_888,Compound,DB00853,Temozolomide,C,DB01041,Thalidomide,C
Compound::DB00608,CmC,Compound::DB01087,13643,14104,24,Compound_471,Compound,Compound_932,Compound,DB00608,Chloroquine,C,DB01087,Primaquine,C
Compound::DB00188,CmC,Compound::DB01041,13247,14060,24,Compound_75,Compound,Compound_888,Compound,DB00188,Bortezomib,C,DB01041,Thalidomide,C
Compound::DB08992,CmC,Compound::DB00586,14695,13621,24,Compound_1523,Compound,Compound_449,Compound,DB08992,Eperisone,C,DB00586,Diclofenac,C
Compound::DB01234,CmC,Compound::DB00277,14245,13333,24,Compound_1073,Compound,Compound_161,Compound,DB01234,Dexamethasone,C,DB00277,Theophylline,C
Compound::DB00950,CmC,Compound::DB00852,13974,13881,24,Compound_802,Compound,Compound_709,Compound,DB00950,Fexofenadine,C,DB00852,Pseudoephedrine,C
Compound::DB06605,CmC,Compound::DB00390,14545,13439,24,Compound_1373,Compound,Compound_267,Compound,DB06605,Apixaban,C,DB00390,Digoxin,C
Compound::DB00999,CmC,Compound::DB00594,14021,13629,24,Compound_849,Compound,Compound_457,Compound,DB00999,Hydrochlorothiazide,C,DB00594,Amiloride,C
Compound::DB00136,CmC,Compound::DB01026,13198,14048,24,Compound_26,Compound,Compound_876,Compound,DB00136,Calcitriol,C,DB01026,Ketoconazole,C
Compound::DB00537,CmC,Compound::DB00537,13574,13574,24,Compound_402,Compound,Compound_402,Compound,DB00537,Ciprofloxacin,C,DB00537,Ciprofloxacin,C
Compound::DB00755,CmC,Compound::DB00398,13788,13447,24,Compound_616,Compound,Compound_275,Compound,DB00755,Tretinoin,C,DB00398,Sorafenib,C
Compound::DB01048,CmC,Compound::DB00709,14067,13742,24,Compound_895,Compound,Compound_570,Compound,DB01048,Abacavir,C,DB00709,Lamivudine,C
Compound::DB00187,CmC,Compound::DB00640,13246,13674,24,Compound_74,Compound,Compound_502,Compound,DB00187,Esmolol,C,DB00640,Adenosine,C
Compound::DB00997,CmC,Compound::DB00412,14019,13461,24,Compound_847,Compound,Compound_289,Compound,DB00997,Doxorubicin,C,DB00412,Rosiglitazone,C
Compound::DB06616,CmC,Compound::DB01101,14547,14118,24,Compound_1375,Compound,Compound_946,Compound,DB06616,Bosutinib,C,DB01101,Capecitabine,C
Compound::DB00381,CmC,Compound::DB08860,13432,14637,24,Compound_260,Compound,Compound_1465,Compound,DB00381,Amlodipine,C,DB08860,Pitavastatin,C
Compound::DB04845,CmC,Compound::DB00531,14474,13570,24,Compound_1302,Compound,Compound_398,Compound,DB04845,Ixabepilone,C,DB00531,Cyclophosphamide,C
Compound::DB00879,CmC,Compound::DB01601,13908,14417,24,Compound_736,Compound,Compound_1245,Compound,DB00879,Emtricitabine,C,DB01601,Lopinavir,C
Compound::DB01601,CmC,Compound::DB08860,14417,14637,24,Compound_1245,Compound,Compound_1465,Compound,DB01601,Lopinavir,C,DB08860,Pitavastatin,C
Compound::DB00175,CmC,Compound::DB00143,13234,13204,24,Compound_62,Compound,Compound_32,Compound,DB00175,Pravastatin,C,DB00143,Glutathione,C
Compound::DB00583,CmC,Compound::DB01076,13618,14094,24,Compound_446,Compound,Compound_922,Compound,DB00583,L-Carnitine,C,DB01076,Atorvastatin,C
Compound::DB01288,CmC,Compound::DB00332,14283,13386,24,Compound_1111,Compound,Compound_214,Compound,DB01288,Fenoterol,C,DB00332,Ipratropium bromide,C
Compound::DB08826,CmC,Compound::DB06151,14630,14514,24,Compound_1458,Compound,Compound_1342,Compound,DB08826,Deferiprone,C,DB06151,Acetylcysteine,C
Compound::DB04835,CmC,Compound::DB08930,14465,14669,24,Compound_1293,Compound,Compound_1497,Compound,DB04835,Maraviroc,C,DB08930,Dolutegravir,C
Compound::DB00303,CmC,Compound::DB01212,13359,14224,24,Compound_187,Compound,Compound_1052,Compound,DB00303,Ertapenem,C,DB01212,Ceftriaxone,C
Compound::DB01590,CmC,Compound::DB00317,14407,13372,24,Compound_1235,Compound,Compound_200,Compound,DB01590,Everolimus,C,DB00317,Gefitinib,C
Compound::DB06705,CmC,Compound::DB06213,14565,14524,24,Compound_1393,Compound,Compound_1352,Compound,DB06705,Gadofosveset trisodium,C,DB06213,Regadenoson,C
Compound::DB01142,CmC,Compound::DB00980,14157,14002,24,Compound_985,Compound,Compound_830,Compound,DB01142,Doxepin,C,DB00980,Ramelteon,C
Compound::DB01254,CmC,Compound::DB01590,14265,14407,24,Compound_1093,Compound,Compound_1235,Compound,DB01254,Dasatinib,C,DB01590,Everolimus,C
Compound::DB00316,CmC,Compound::DB00145,13371,13206,24,Compound_199,Compound,Compound_34,Compound,DB00316,Acetaminophen,C,DB00145,Glycine,C
Compound::DB00700,CmC,Compound::DB00381,13734,13432,24,Compound_562,Compound,Compound_260,Compound,DB00700,Eplerenone,C,DB00381,Amlodipine,C
Compound::DB00635,CmC,Compound::DB00877,13670,13906,24,Compound_498,Compound,Compound_734,Compound,DB00635,Prednisone,C,DB00877,Sirolimus,C
Compound::DB00678,CmC,Compound::DB00381,13712,13432,24,Compound_540,Compound,Compound_260,Compound,DB00678,Losartan,C,DB00381,Amlodipine,C
Compound::DB06589,CmC,Compound::DB01590,14542,14407,24,Compound_1370,Compound,Compound_1235,Compound,DB06589,Pazopanib,C,DB01590,Everolimus,C
Compound::DB00641,CmC,Compound::DB00675,13675,13709,24,Compound_503,Compound,Compound_537,Compound,DB00641,Simvastatin,C,DB00675,Tamoxifen,C
Compound::DB00997,CmC,Compound::DB00681,14019,13715,24,Compound_847,Compound,Compound_543,Compound,DB00997,Doxorubicin,C,DB00681,Amphotericin B,C
Compound::DB00324,CmC,Compound::DB00684,13379,13718,24,Compound_207,Compound,Compound_546,Compound,DB00324,Fluorometholone,C,DB00684,Tobramycin,C
Compound::DB00683,CmC,Compound::DB00750,13717,13783,24,Compound_545,Compound,Compound_611,Compound,DB00683,Midazolam,C,DB00750,Prilocaine,C
Compound::DB00358,CmC,Compound::DB00803,13411,13834,24,Compound_239,Compound,Compound_662,Compound,DB00358,Mefloquine,C,DB00803,Colistin,C
Compound::DB00762,CmC,Compound::DB08889,13795,14650,24,Compound_623,Compound,Compound_1478,Compound,DB00762,Irinotecan,C,DB08889,Carfilzomib,C
Compound::DB00370,CmC,Compound::DB00260,13422,13317,24,Compound_250,Compound,Compound_145,Compound,DB00370,Mirtazapine,C,DB00260,Cycloserine,C
Compound::DB00899,CmC,Compound::DB00611,13926,13646,24,Compound_754,Compound,Compound_474,Compound,DB00899,Remifentanil,C,DB00611,Butorphanol,C
Compound::DB00441,CmC,Compound::DB08871,13487,14642,24,Compound_315,Compound,Compound_1470,Compound,DB00441,Gemcitabine,C,DB08871,Eribulin,C
Compound::DB01132,CmC,Compound::DB08860,14148,14637,24,Compound_976,Compound,Compound_1465,Compound,DB01132,Pioglitazone,C,DB08860,Pitavastatin,C
Compound::DB01234,CmC,Compound::DB00281,14245,13337,24,Compound_1073,Compound,Compound_165,Compound,DB01234,Dexamethasone,C,DB00281,Lidocaine,C
Compound::DB04845,CmC,Compound::DB01045,14474,14064,24,Compound_1302,Compound,Compound_892,Compound,DB04845,Ixabepilone,C,DB01045,Rifampicin,C
Compound::DB08889,CmC,Compound::DB00762,14650,13795,24,Compound_1478,Compound,Compound_623,Compound,DB08889,Carfilzomib,C,DB00762,Irinotecan,C
Compound::DB00704,CmC,Compound::DB01117,13737,14133,24,Compound_565,Compound,Compound_961,Compound,DB00704,Naltrexone,C,DB01117,Atovaquone,C
Compound::DB00331,CmC,Compound::DB00412,13385,13461,24,Compound_213,Compound,Compound_289,Compound,DB00331,Metformin,C,DB00412,Rosiglitazone,C
Compound::DB00232,CmC,Compound::DB00206,13290,13264,24,Compound_118,Compound,Compound_92,Compound,DB00232,Methyclothiazide,C,DB00206,Reserpine,C
Compound::DB00515,CmC,Compound::DB00759,13555,13792,24,Compound_383,Compound,Compound_620,Compound,DB00515,Cisplatin,C,DB00759,Tetracycline,C
Compound::DB00833,CmC,Compound::DB00766,13864,13799,24,Compound_692,Compound,Compound_627,Compound,DB00833,Cefaclor,C,DB00766,Clavulanate,C
Compound::DB01009,CmC,Compound::DB00924,14031,13950,24,Compound_859,Compound,Compound_778,Compound,DB01009,Ketoprofen,C,DB00924,Cyclobenzaprine,C
Compound::DB00297,CmC,Compound::DB00586,13353,13621,24,Compound_181,Compound,Compound_449,Compound,DB00297,Bupivacaine,C,DB00586,Diclofenac,C
Compound::DB00404,CmC,Compound::DB01104,13453,14121,24,Compound_281,Compound,Compound_949,Compound,DB00404,Alprazolam,C,DB01104,Sertraline,C
Compound::DB00958,CmC,Compound::DB00773,13982,13805,24,Compound_810,Compound,Compound_633,Compound,DB00958,Carboplatin,C,DB00773,Etoposide,C
Compound::DB00297,CmC,Compound::DB01002,13353,14024,24,Compound_181,Compound,Compound_852,Compound,DB00297,Bupivacaine,C,DB01002,Levobupivacaine,C
Compound::DB00877,CmC,Compound::DB00936,13906,13960,24,Compound_734,Compound,Compound_788,Compound,DB00877,Sirolimus,C,DB00936,Salicylic acid,C
Compound::DB00987,CmC,Compound::DB00631,14009,13666,24,Compound_837,Compound,Compound_494,Compound,DB00987,Cytarabine,C,DB00631,Clofarabine,C
Compound::DB00916,CmC,Compound::DB00581,13942,13616,24,Compound_770,Compound,Compound_444,Compound,DB00916,Metronidazole,C,DB00581,Lactulose,C
Compound::DB00973,CmC,Compound::DB00627,13995,13662,24,Compound_823,Compound,Compound_490,Compound,DB00973,Ezetimibe,C,DB00627,Niacin,C
Compound::DB00853,CmC,Compound::DB00822,13882,13853,24,Compound_710,Compound,Compound_681,Compound,DB00853,Temozolomide,C,DB00822,Disulfiram,C
Compound::DB01267,CmC,Compound::DB01104,14275,14121,24,Compound_1103,Compound,Compound_949,Compound,DB01267,Paliperidone,C,DB01104,Sertraline,C
Compound::DB00264,CmC,Compound::DB00279,13321,13335,24,Compound_149,Compound,Compound_163,Compound,DB00264,Metoprolol,C,DB00279,Liothyronine,C
Compound::DB00163,CmC,Compound::DB00350,13223,13403,24,Compound_51,Compound,Compound_231,Compound,DB00163,Vitamin E,C,DB00350,Minoxidil,C
Compound::DB00273,CmC,Compound::DB00191,13329,13250,24,Compound_157,Compound,Compound_78,Compound,DB00273,Topiramate,C,DB00191,Phentermine,C
Compound::DB01211,CmC,Compound::DB00683,14223,13717,24,Compound_1051,Compound,Compound_545,Compound,DB01211,Clarithromycin,C,DB00683,Midazolam,C
Compound::DB01327,CmC,Compound::DB00512,14300,13552,24,Compound_1128,Compound,Compound_380,Compound,DB01327,Cefazolin,C,DB00512,Vancomycin,C
Compound::DB00514,CmC,Compound::DB00381,13554,13432,24,Compound_382,Compound,Compound_260,Compound,DB00514,Dextromethorphan,C,DB00381,Amlodipine,C
Compound::DB00731,CmC,Compound::DB00331,13764,13385,24,Compound_592,Compound,Compound_213,Compound,DB00731,Nateglinide,C,DB00331,Metformin,C
Compound::DB00484,CmC,Compound::DB00373,13527,13424,24,Compound_355,Compound,Compound_252,Compound,DB00484,Brimonidine,C,DB00373,Timolol,C
Compound::DB00945,CmC,Compound::DB00175,13969,13234,24,Compound_797,Compound,Compound_62,Compound,DB00945,Acetylsalicylic acid,C,DB00175,Pravastatin,C
Compound::DB00446,CmC,Compound::DB00781,13492,13813,24,Compound_320,Compound,Compound_641,Compound,DB00446,Chloramphenicol,C,DB00781,Polymyxin B Sulfate,C
Compound::DB00928,CmC,Compound::DB00313,13953,13368,24,Compound_781,Compound,Compound_196,Compound,DB00928,Azacitidine,C,DB00313,Valproic Acid,C
Compound::DB01597,CmC,Compound::DB01598,14413,14414,24,Compound_1241,Compound,Compound_1242,Compound,DB01597,Cilastatin,C,DB01598,Imipenem,C
Compound::DB00482,CmC,Compound::DB00537,13525,13574,24,Compound_353,Compound,Compound_402,Compound,DB00482,Celecoxib,C,DB00537,Ciprofloxacin,C
Compound::DB00514,CmC,Compound::DB00313,13554,13368,24,Compound_382,Compound,Compound_196,Compound,DB00514,Dextromethorphan,C,DB00313,Valproic Acid,C
Compound::DB01132,CmC,Compound::DB00912,14148,13938,24,Compound_976,Compound,Compound_766,Compound,DB01132,Pioglitazone,C,DB00912,Repaglinide,C
Compound::DB01129,CmC,Compound::DB08828,14145,14632,24,Compound_973,Compound,Compound_1460,Compound,DB01129,Rabeprazole,C,DB08828,Vismodegib,C
Compound::DB00286,CmC,Compound::DB00603,13342,13638,24,Compound_170,Compound,Compound_466,Compound,DB00286,Conjugated Estrogens,C,DB00603,Medroxyprogesterone Acetate,C
Compound::DB00916,CmC,Compound::DB01110,13942,14126,24,Compound_770,Compound,Compound_954,Compound,DB00916,Metronidazole,C,DB01110,Miconazole,C
Compound::DB08907,CmC,Compound::DB00331,14660,13385,24,Compound_1488,Compound,Compound_213,Compound,DB08907,Canagliflozin,C,DB00331,Metformin,C
Compound::DB01221,CmC,Compound::DB00740,14233,13773,24,Compound_1061,Compound,Compound_601,Compound,DB01221,Ketamine,C,DB00740,Riluzole,C
Compound::DB00541,CmC,Compound::DB00877,13578,13906,24,Compound_406,Compound,Compound_734,Compound,DB00541,Vincristine,C,DB00877,Sirolimus,C
Compound::DB00281,CmC,Compound::DB00727,13337,13760,24,Compound_165,Compound,Compound_588,Compound,DB00281,Lidocaine,C,DB00727,Nitroglycerin,C
Compound::DB01364,CmC,Compound::DB00388,14327,13437,24,Compound_1155,Compound,Compound_265,Compound,DB01364,Ephedrine,C,DB00388,Phenylephrine,C
Compound::DB00671,CmC,Compound::DB00207,13705,13265,24,Compound_533,Compound,Compound_93,Compound,DB00671,Cefixime,C,DB00207,Azithromycin,C
Compound::DB01181,CmC,Compound::DB00773,14194,13805,24,Compound_1022,Compound,Compound_633,Compound,DB01181,Ifosfamide,C,DB00773,Etoposide,C
Compound::DB00515,CmC,Compound::DB00668,13555,13702,24,Compound_383,Compound,Compound_530,Compound,DB00515,Cisplatin,C,DB00668,Epinephrine,C
Compound::DB00959,CmC,Compound::DB00994,13983,14016,24,Compound_811,Compound,Compound_844,Compound,DB00959,Methylprednisolone,C,DB00994,Neomycin,C
Compound::DB00661,CmC,Compound::DB06228,13695,14527,24,Compound_523,Compound,Compound_1355,Compound,DB00661,Verapamil,C,DB06228,Rivaroxaban,C
Compound::DB00295,CmC,Compound::DB01183,13351,14196,24,Compound_179,Compound,Compound_1024,Compound,DB00295,Morphine,C,DB01183,Naloxone,C
Compound::DB00458,CmC,Compound::DB00472,13503,13515,24,Compound_331,Compound,Compound_343,Compound,DB00458,Imipramine,C,DB00472,Fluoxetine,C
Compound::DB00768,CmC,Compound::DB08906,13800,14659,24,Compound_628,Compound,Compound_1487,Compound,DB00768,Olopatadine,C,DB08906,Fluticasone furoate,C
Compound::DB00967,CmC,Compound::DB00852,13990,13881,24,Compound_818,Compound,Compound_709,Compound,DB00967,Desloratadine,C,DB00852,Pseudoephedrine,C
Compound::DB00480,CmC,Compound::DB00762,13523,13795,24,Compound_351,Compound,Compound_623,Compound,DB00480,Lenalidomide,C,DB00762,Irinotecan,C
Compound::DB00631,CmC,Compound::DB01204,13666,14216,24,Compound_494,Compound,Compound_1044,Compound,DB00631,Clofarabine,C,DB01204,Mitoxantrone,C
Compound::DB00331,CmC,Compound::DB05294,13385,14505,24,Compound_213,Compound,Compound_1333,Compound,DB00331,Metformin,C,DB05294,Vandetanib,C
Compound::DB01085,CmC,Compound::DB00166,14102,13225,24,Compound_930,Compound,Compound_53,Compound,DB01085,Pilocarpine,C,DB00166,Lipoic Acid,C
Compound::DB00736,CmC,Compound::DB00758,13769,13791,24,Compound_597,Compound,Compound_619,Compound,DB00736,Esomeprazole,C,DB00758,Clopidogrel,C
Compound::DB00520,CmC,Compound::DB06402,13560,14539,24,Compound_388,Compound,Compound_1367,Compound,DB00520,Caspofungin,C,DB06402,Telavancin,C
Compound::DB00199,CmC,Compound::DB06237,13257,14528,24,Compound_85,Compound,Compound_1356,Compound,DB00199,Erythromycin,C,DB06237,Avanafil,C
Compound::DB00997,CmC,Compound::DB00877,14019,13906,24,Compound_847,Compound,Compound_734,Compound,DB00997,Doxorubicin,C,DB00877,Sirolimus,C
Compound::DB00788,CmC,Compound::DB00669,13819,13703,24,Compound_647,Compound,Compound_531,Compound,DB00788,Naproxen,C,DB00669,Sumatriptan,C
Compound::DB00997,CmC,Compound::DB01181,14019,14194,24,Compound_847,Compound,Compound_1022,Compound,DB00997,Doxorubicin,C,DB01181,Ifosfamide,C
Compound::DB00762,CmC,Compound::DB00997,13795,14019,24,Compound_623,Compound,Compound_847,Compound,DB00762,Irinotecan,C,DB00997,Doxorubicin,C
Compound::DB00246,CmC,Compound::DB00334,13303,13388,24,Compound_131,Compound,Compound_216,Compound,DB00246,Ziprasidone,C,DB00334,Olanzapine,C
Compound::DB00388,CmC,Compound::DB01064,13437,14082,24,Compound_265,Compound,Compound_910,Compound,DB00388,Phenylephrine,C,DB01064,Isoprenaline,C
Compound::DB00396,CmC,Compound::DB00783,13445,13815,24,Compound_273,Compound,Compound_643,Compound,DB00396,Progesterone,C,DB00783,Estradiol,C
Compound::DB00091,CmC,Compound::DB00877,13175,13906,24,Compound_3,Compound,Compound_734,Compound,DB00091,Cyclosporine,C,DB00877,Sirolimus,C
Compound::DB00514,CmC,Compound::DB01156,13554,14170,24,Compound_382,Compound,Compound_998,Compound,DB00514,Dextromethorphan,C,DB01156,Bupropion,C
Compound::DB03166,CmC,Compound::DB01260,14453,14269,24,Compound_1281,Compound,Compound_1097,Compound,DB03166,Acetic acid,C,DB01260,Desonide,C
Compound::DB00331,CmC,Compound::DB06155,13385,14515,24,Compound_213,Compound,Compound_1343,Compound,DB00331,Metformin,C,DB06155,Rimonabant,C
Compound::DB01262,CmC,Compound::DB00877,14271,13906,24,Compound_1099,Compound,Compound_734,Compound,DB01262,Decitabine,C,DB00877,Sirolimus,C
Compound::DB00091,CmC,Compound::DB06290,13175,14536,24,Compound_3,Compound,Compound_1364,Compound,DB00091,Cyclosporine,C,DB06290,SIMEPREVIR,C
Compound::DB00795,CmC,Compound::DB00244,13826,13301,24,Compound_654,Compound,Compound_129,Compound,DB00795,Sulfasalazine,C,DB00244,Mesalazine,C
Compound::DB00744,CmC,Compound::DB00945,13777,13969,24,Compound_605,Compound,Compound_797,Compound,DB00744,Zileuton,C,DB00945,Acetylsalicylic acid,C
