	input	true_label	pred_label	pred_score
2	Ethinyl Estradiol|CbG|SHBG|GpMF|androgen binding|rev_GpMF|SHBG|rev_CbG|Desogestrel	0	1	0.9999989
3	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|AOX1|rev_CbG|Brimonidine	0	1	0.9999988
4	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CcSE|Reproductive tract disorder|rev_CcSE|Paroxetine	0	1	0.99999404
5	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|MRPS30|rev_CdG|Epirubicin	0	1	0.99999225
6	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|RPL39L|rev_Gr>G|FBXL20	0	1	0.9999896
7	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|AOX1|rev_CbG|Pyrazinamide	0	1	0.999984
8	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Mestranol	0	1	0.9999676
9	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|MRPS30|rev_CuG|Estradiol	0	1	0.9999467
10	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GiG|TXNDC5	0	1	0.99983346
11	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|UBP1|GpMF|transcription factor activity, protein binding	0	1	0.99982256
12	Ethinyl Estradiol|CbG|SHBG|GpMF|androgen binding|rev_GpMF|TSPO|rev_CbG|Eszopiclone	0	1	0.9998211
13	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|ARL1|GpMF|enzyme regulator activity	0	1	0.99977964
14	Ethinyl Estradiol|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Ketoconazole	0	1	0.9993594
15	Ethinyl Estradiol|CbG|SLC10A1|GpMF|organic acid:sodium symporter activity|rev_GpMF|SLC6A5|rev_CbG|Glycine	0	1	0.9992454
16	Ethinyl Estradiol|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB4|rev_CbG|Etravirine	0	1	0.9979096
17	Ethinyl Estradiol|CbG|SHBG|GpMF|androgen binding|rev_GpMF|SHBG|rev_CbG|Danazol	0	1	0.9951309
18	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|UBP1|rev_Gr>G|LZIC	0	1	0.9938116
19	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|XDH|rev_CbG|Carvedilol	0	1	0.9914597
20	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Conjugated Estrogens|rev_PCiC|Estrogens, Conjugated (USP)	0	1	0.99125177
21	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|EMC8|rev_GiG|EMC2	0	1	0.98074293
22	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Conjugated Estrogens|rev_PCiC|Estrogens, Conjugated (USP)|PCiC|Conjugated Estrogens	0	1	0.979254
23	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|CLPB|Gr>G|CAPZA1	0	1	0.97896165
24	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|RFK|GpMF|kinase activity	0	1	0.9534791
25	Ethinyl Estradiol|CbG|SHBG|GpMF|androgen binding|rev_GpMF|SHBG|rev_CbG|Equilin	0	1	0.9349025
26	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|TXNL4A|GpCC|U4/U6 x U5 tri-snRNP complex	0	1	0.9144147
27	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|GDP-mannose biosynthetic process	0	1	0.87818044
28	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|XDH|rev_CbG|Flavin adenine dinucleotide	0	1	0.86062586
29	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|MRPS30|GpBP|mitochondrial translational elongation	0	1	0.8547042
30	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|POP5|GpMF|ribonuclease activity	0	1	0.79488903
31	Ethinyl Estradiol|CbG|SHBG|GpMF|androgen binding|rev_GpMF|TSPO|rev_CbG|Triazolam	0	1	0.7934031
32	Ethinyl Estradiol|CbG|CYP2B6|GpMF|steroid hydroxylase activity|rev_GpMF|CYP2R1|rev_CbG|Ergocalciferol	0	1	0.62720746
33	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|MRPS30|rev_CdG|Temsirolimus	0	1	0.60915345
34	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|TMEM2|Gr>G|TMEM14A	0	1	0.6035671
35	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|SRPRB|GpMF|ribonucleoprotein complex binding	0	1	0.529154
36	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|FZD7|GpBP|canonical Wnt signaling pathway	0	0	0.39696845
37	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|XDH|rev_CbG|Carboplatin	0	0	0.36978346
38	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|rev_Gr>G|DIDO1	0	0	0.35702795
39	Ethinyl Estradiol|CbG|SHBG|GpMF|androgen binding|rev_GpMF|SHBG|rev_CbG|Hydrocortisone	0	0	0.35260594
40	Ethinyl Estradiol|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB4|rev_CbG|Silodosin	0	0	0.25824165
41	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|XDH|rev_CbG|Cisplatin	0	0	0.2336342
42	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|glycoprotein metabolic process	0	0	0.21147607
43	Ethinyl Estradiol|CbG|SHBG|GpMF|androgen binding|rev_GpMF|ALDH1A1|rev_CbG|Vitamin A	0	0	0.19006687
44	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|CLPB|GpMF|nucleoside-triphosphatase activity	0	0	0.18166737
45	Ethinyl Estradiol|CbG|SLC10A1|GpMF|bile acid:sodium symporter activity|rev_GpMF|SLC10A1|rev_CbG|Testosterone	0	0	0.17754193
46	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|IARS|GpMF|ligase activity, forming aminoacyl-tRNA and related compounds	0	0	0.1711883
47	Ethinyl Estradiol|CbG|SLC10A1|GpMF|organic acid:sodium symporter activity|rev_GpMF|SLC6A8|rev_CbG|Creatine	0	0	0.13322437
48	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|glycoprotein biosynthetic process	0	0	0.08075978
49	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|nucleotide-sugar biosynthetic process	0	0	0.061570007
50	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpMF|guanylyltransferase activity	0	0	0.049195208
51	Ethinyl Estradiol|CbG|SLC10A1|GpMF|bile acid:sodium symporter activity|rev_GpMF|SLC10A1|rev_CbG|Progesterone	0	0	0.03935483
52	Ethinyl Estradiol|CbG|SHBG|GpMF|androgen binding|rev_GpMF|ALDH1A1|rev_CbG|Tretinoin	0	0	0.020479485
53	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|macromolecule glycosylation	0	0	0.01771054
54	Ethinyl Estradiol|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB4|rev_CbG|Colchicine	0	0	0.014786798
55	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|BMI1|GpBP|segmentation	0	0	0.012468505
56	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|AOX1|rev_CbG|Diethylstilbestrol	0	0	0.011691632
57	Ethinyl Estradiol|CbG|SHBG|GpMF|androgen binding|rev_GpMF|SHBG|rev_CbG|Fluoxymesterone	0	0	0.011634611
58	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|CHEK2|GpBP|cell aging	0	0	0.010185202
59	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|SERPINA3|rev_Gr>G|KLF14	0	0	0.007292826
60	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|MRPS30|GpPW|Organelle biogenesis and maintenance	0	0	0.0067644725
61	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|AOX1|rev_CbG|Aminocaproic Acid	0	0	0.005154965
62	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|IDE|GpMF|insulin binding	0	0	0.004999876
63	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|AOX1|rev_CbG|Famciclovir	0	0	0.004061198
64	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|PDIA5|rev_Gr>G|GALNT1	0	0	0.0035476307
65	Ethinyl Estradiol|CbG|SHBG|GpMF|androgen binding|rev_GpMF|TSPO|rev_CbG|Chlormezanone	0	0	0.0033879697
66	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Mestranol|rev_PCiC|Estrogen Receptor Agonists	0	0	0.0026153293
67	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|SNX24|GpMF|phosphatidylinositol-4-phosphate binding	0	0	0.0017104725
68	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CbG|ABCC10|GpMF|primary active transmembrane transporter activity	0	0	0.0010323756
69	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|MRPS30|GpBP|mitochondrial translational termination	0	0	0.0009677301
70	Ethinyl Estradiol|CbG|ABCB11|GpMF|ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism|rev_GpMF|ATP1B3|rev_CbG|Deslanoside	0	0	0.000771262
71	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Conjugated Estrogens|CbG|SLC51A|GpMF|protein homodimerization activity	0	0	0.0007307345
72	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|MRPS30|GpPW|Mitochondrial translation initiation	0	0	0.0006945827
73	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|peptidyl-asparagine modification	0	0	0.00046989965
74	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|DYNLT3|rev_Gr>G|ZNF418	0	0	0.00046509627
75	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|protein N-linked glycosylation via asparagine	0	0	0.00030143373
76	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|FZD7|GpBP|regulation of gastrulation	0	0	0.000298884
77	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|WIF1|rev_Gr>G|MPHOSPH9	0	0	0.0002482881
78	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|dolichol-linked oligosaccharide biosynthetic process	0	0	0.00023085643
79	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpPW|Synthesis of GDP-mannose	0	0	0.00021715772
80	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|MRPS30|rev_Gr>G|IMPA1	0	0	0.00017115832
81	Ethinyl Estradiol|CbG|SHBG|GpMF|androgen binding|rev_GpMF|TSPO|rev_CbG|Diazepam	0	0	0.00013823746
82	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|oligosaccharide-lipid intermediate biosynthetic process	0	0	0.00013475021
83	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|ARPC5L|GpBP|regulation of actin filament polymerization	0	0	0.00012977986
84	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|rev_CuG|Cyclosporine	0	0	0.00011823209
85	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|UBP1|GpMF|transcription factor activity, transcription factor binding	0	0	0.00010580997
86	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|SNX24|GpMF|phosphatidylinositol-5-phosphate binding	0	0	0.000101454665
87	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|XDH|rev_CbG|Menadione	0	0	0.00010028859
88	Ethinyl Estradiol|CbG|SHBG|GpMF|androgen binding|rev_GpMF|TSPO|rev_CbG|Clorazepate	0	0	9.690135e-05
89	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|SRP54|GpMF|7S RNA binding	0	0	9.157561e-05
90	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CbG|ESR1|GpBP|genitalia development	0	0	8.892917e-05
91	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|post-translational protein modification	0	0	8.163367e-05
92	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|XDH|rev_CbG|Azathioprine	0	0	7.102733e-05
93	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|GDP-mannose metabolic process	0	0	6.946637e-05
94	Ethinyl Estradiol|CbG|SHBG|GpMF|androgen binding|rev_GpMF|SHBG|rev_CbG|Spironolactone	0	0	6.909606e-05
95	Ethinyl Estradiol|CbG|ESR2|GpMF|RNA polymerase II transcription factor activity, estrogen-activated sequence-specific DNA binding|rev_GpMF|ESR2|Gr>G|ARMC1	0	0	5.7828347e-05
96	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Conjugated Estrogens|CbG|SLC51A|GpMF|protein heterodimerization activity	0	0	5.196554e-05
97	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|POLA2|GpMF|DNA-directed DNA polymerase activity	0	0	4.5110322e-05
98	Ethinyl Estradiol|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|SLC2A1|rev_CbG|Etomidate	0	0	3.6660964e-05
99	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CbG|ESRRB|GpMF|steroid hormone receptor activity	0	0	3.5641464e-05
100	Ethinyl Estradiol|CbG|CYP2B6|GpMF|arachidonic acid epoxygenase activity|rev_GpMF|CYP4F12|rev_CbG|Fingolimod	0	0	3.555785e-05
101	Ethinyl Estradiol|CbG|ABCB1|GpMF|xenobiotic transporter activity|rev_GpMF|ABCB1|rev_CbG|Olanzapine	0	0	3.451351e-05
102	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|RFK|GpMF|phosphotransferase activity, alcohol group as acceptor	0	0	3.1792577e-05
103	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|IBTK|GpMF|protein tyrosine kinase inhibitor activity	0	0	2.942881e-05
104	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|AOX1|rev_CbG|Zonisamide	0	0	2.8150624e-05
105	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|glycosylation	0	0	2.7899028e-05
106	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|CHPT1|GpMF|diacylglycerol binding	0	0	2.7806647e-05
107	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|IBTK|GpMF|kinase inhibitor activity	0	0	2.7309925e-05
108	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|rev_CdG|Pitavastatin	0	0	2.4586185e-05
109	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CbG|SLCO1B1|GpMF|sodium-independent organic anion transmembrane transporter activity	0	0	2.3261076e-05
110	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|XDH|rev_CbG|Mercaptopurine	0	0	2.0222087e-05
111	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|rev_Gr>G|RTN4RL1	0	0	2.0124415e-05
112	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|RPN1|GpMF|oligosaccharyl transferase activity	0	0	1.8940296e-05
113	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|SUV39H1|GpMF|histone methyltransferase activity	0	0	1.865278e-05
114	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|RABIF|GiG|RAB15	0	0	1.7592805e-05
115	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CbG|ESRRB|GpMF|RNA polymerase II distal enhancer sequence-specific DNA binding	0	0	1.5116282e-05
116	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|UBE2NL|GpMF|ubiquitin-like protein ligase activity	0	0	1.4984395e-05
117	Ethinyl Estradiol|CbG|SLC10A1|GpMF|bile acid:sodium symporter activity|rev_GpMF|SLC10A1|rev_CbG|Liotrix	0	0	1.4441067e-05
118	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|rev_Gr>G|CEBPG	0	0	1.2560683e-05
119	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CbG|ESRRB|GpMF|enhancer binding	0	0	1.2479455e-05
120	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|MRPS30|GpBP|mitochondrial translation	0	0	1.0403595e-05
121	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|rev_Gr>G|ACO2	0	0	1.0138312e-05
122	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|YARS|GpMF|interleukin-8 receptor binding	0	0	9.708162e-06
123	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Mestranol|CbG|CYP2C9|GpMF|arachidonic acid epoxygenase activity	0	0	9.6824115e-06
124	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|rev_Gr>G|P4HTM	0	0	8.599612e-06
125	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|rev_Gr>G|BTRC	0	0	8.278856e-06
126	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|protein glycosylation	0	0	7.6254114e-06
127	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|protein N-linked glycosylation	0	0	7.100852e-06
128	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|UBP1|GpMF|transcription cofactor activity	0	0	6.5005397e-06
129	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|POP5|GpMF|endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	0	0	6.0822376e-06
130	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|SEC61A1|GpMF|ribosome binding	0	0	5.9813897e-06
131	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|POP5|GpMF|endoribonuclease activity, producing 5'-phosphomonoesters	0	0	5.9537706e-06
132	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|CGRRF1|rev_Gr>G|QKI	0	0	5.8777728e-06
133	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpBP|nucleotide-sugar metabolic process	0	0	5.510291e-06
134	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|CGRRF1|rev_Gr>G|SAMD4B	0	0	5.3865583e-06
135	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|MRPS30|rev_CdG|Dactinomycin	0	0	5.083548e-06
136	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CbG|CYP3A5|GpMF|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen	0	0	4.9343394e-06
137	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|rev_Gr>G|NPEPPS	0	0	4.8890342e-06
138	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Ethinyl Estradiol|CbG|SLC10A1|GpMF|anion:cation symporter activity	0	0	4.871084e-06
139	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|GpMF|guanyl ribonucleotide binding	0	0	4.0298405e-06
140	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|RRP8|rev_Gr>G|ZNF454	0	0	4.0137547e-06
141	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|CCP110|GiG|IQCJ-SCHIP1	0	0	3.7976042e-06
142	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CbG|ABCC10|GpMF|P-P-bond-hydrolysis-driven transmembrane transporter activity	0	0	3.707766e-06
143	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|AOX1|rev_CbG|Methotrexate	0	0	3.5829246e-06
144	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|rev_Gr>G|COPB2	0	0	3.5730734e-06
145	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CbG|CYP1A1|GpMF|vitamin D 24-hydroxylase activity	0	0	3.4500122e-06
146	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|SNX24|GpMF|phosphatidylinositol-3-phosphate binding	0	0	3.2509952e-06
147	Ethinyl Estradiol|CbG|AOX1|GpMF|oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor|rev_GpMF|AOX1|rev_CbG|Allopurinol	0	0	3.1801776e-06
148	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|MRPS30|GpPW|Mitochondrial translation termination	0	0	2.918616e-06
149	Ethinyl Estradiol|CbG|SHBG|GpMF|androgen binding|rev_GpMF|TSPO|rev_CbG|Lorazepam	0	0	2.907634e-06
150	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|BRMS1|GpMF|histone deacetylase activity	0	0	2.7917813e-06
151	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CbG|ABCC10|GpMF|ATPase activity, coupled to movement of substances	0	0	2.7501455e-06
152	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|MYDGF|GpBP|positive regulation of endothelial cell proliferation	0	0	2.6998193e-06
153	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|rev_Gr>G|HSPA5	0	0	2.659119e-06
154	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|MGAT2|GpMF|acetylglucosaminyltransferase activity	0	0	2.6419232e-06
155	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Conjugated Estrogens|CbG|ABCB1|GpMF|xenobiotic transporter activity	0	0	2.6230239e-06
156	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CbG|CYP3A5|GpMF|oxygen binding	0	0	2.5687011e-06
157	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|CHPT1|GpMF|phosphotransferase activity, for other substituted phosphate groups	0	0	2.489132e-06
158	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|rev_Gr>G|TIMP2	0	0	2.4414164e-06
159	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CbG|ABCC10|GpMF|hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	0	0	2.4105489e-06
160	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CbG|GPER1|GpBP|corticosteroid receptor signaling pathway	0	0	2.3987204e-06
161	Ethinyl Estradiol|rev_PCiC|Estrogen Receptor Agonists|PCiC|Estradiol|CuG|GMPPB|rev_Gr>G|VAPB	0	0	2.2536044e-06
